,nit,x_diff,f_diff,p_id,duration_microsec
0,1,3.27941e-13,6.97671,0,3.012
1,1,9.66468e-15,0.57605,1,0.963
2,1,4.52022e-14,1.17222,2,0.611
3,1,2.31973e-14,0.653249,3,0.644
4,1,1.38803e-14,1.3677,4,0.631
5,1,4.02576e-14,0.957989,5,0.556
6,1,3.32001e-15,0.109865,6,0.6
7,1,2.74941e-14,2.23717,7,0.525
8,1,7.17836e-14,3.88795,8,0.583
9,1,1.47208e-14,0.758541,9,0.54
10,1,4.24409e-14,1.05531,10,0.525
11,1,4.15005e-14,0.806658,11,0.574
12,1,3.69509e-14,1.53078,12,0.538
13,1,8.92194e-14,2.5171,13,0.571
14,1,5.81491e-15,0.196063,14,0.543
15,1,1.42897e-14,1.59491,15,0.52
16,1,2.35143e-14,0.807288,16,0.631
17,1,7.95404e-16,0.0252929,17,0.518
18,1,4.08635e-14,2.03011,18,0.568
19,1,9.86038e-15,1.87574,19,0.521
20,1,2.69144e-14,2.52413,20,0.52
21,1,6.81222e-14,1.34614,21,0.527
22,1,8.00843e-15,0.310414,22,0.592
23,1,1.71909e-14,2.05535,23,0.519
24,1,2.2792e-14,1.82143,24,0.567
25,1,2.96819e-13,7.8403,25,0.516
26,1,1.74755e-15,0.100254,26,0.553
27,1,5.88094e-14,1.287,27,0.567
28,1,6.51636e-15,3.02848,28,0.541
29,1,1.27571e-13,5.81247,29,0.568
